algorithm1,algorithm2,label
F35_VowelCount/A04_F35_O_A01_Flattening,F09_NewtonRoot/A02_F09_O_A01_Flat,0
F06_IsPrime/A01_F06_S_TrialDivision,F15_FindMax/A03_F15_O_A01_Goto,0
F06_IsPrime/A15_F06_O_A14_Indirect,F15_FindMax/A16_F15_S_BackwardsScan,0
F35_VowelCount/A12_F35_O_A05_JunkCode,F07_Power/A12_F07_O_A01_VariableSplit,0
F09_NewtonRoot/A02_F09_O_A01_Flat,F09_NewtonRoot/A10_F09_S_FloatNewton,1
F35_VowelCount/A20_F35_O_A19_Flattening,F15_FindMax/A14_F15_S_HeapSim,0
F06_IsPrime/A07_F06_O_A06_Bitwise,F15_FindMax/A04_F15_S_RecursiveDivide,0
F07_Power/A05_F07_S_Recursive,F07_Power/A17_F07_O_A03_Xor,1
F06_IsPrime/A18_F06_O_A01_DoubleLoop,F07_Power/A13_F07_O_A08_Opaque,0
F09_NewtonRoot/A02_F09_O_A01_Flat,F09_NewtonRoot/A08_F09_S_InitialGuessOpt,1
F35_VowelCount/A03_F35_S_LookupTable,F35_VowelCount/A05_F35_S_Recursive,1
F15_FindMax/A02_F15_O_A01_Flat,F15_FindMax/A12_F15_S_JumpTable,1
F07_Power/A13_F07_O_A08_Opaque,F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,0
F15_FindMax/A16_F15_S_BackwardsScan,F15_FindMax/A17_F15_O_A16_BitAdd,1
F09_NewtonRoot/A19_F09_O_A04_JumpTable,F15_FindMax/A06_F15_S_PointerArithmetic,0
F35_VowelCount/A14_F35_O_A09_Flattening,F07_Power/A06_F07_S_Logarithmic,0
F35_VowelCount/A07_F35_S_Bitmask_Check,F09_NewtonRoot/A06_F09_S_BitshiftNewton,0
F15_FindMax/A02_F15_O_A01_Flat,F15_FindMax/A04_F15_S_RecursiveDivide,1
F15_FindMax/A13_F15_O_A12_Switch,F15_FindMax/A21_F15_O_A01_Unrolled,1
F07_Power/A12_F07_O_A01_VariableSplit,F09_NewtonRoot/A17_F09_O_A16_ExpLog,0
F06_IsPrime/A09_F06_O_A08_Ternary,F15_FindMax/A02_F15_O_A01_Flat,0
F06_IsPrime/A02_F06_O_A01_Flat,F06_IsPrime/A17_F06_O_A16_Struct,1
F09_NewtonRoot/A02_F09_O_A01_Flat,F09_NewtonRoot/A20_F09_O_A08_SwitchLoop,1
F06_IsPrime/A01_F06_S_TrialDivision,F06_IsPrime/A08_F06_S_RecursiveTrial,1
F06_IsPrime/A15_F06_O_A14_Indirect,F06_IsPrime/A18_F06_O_A01_DoubleLoop,1
F06_IsPrime/A14_F06_S_MillerRabin,F06_IsPrime/A18_F06_O_A01_DoubleLoop,1
F06_IsPrime/A04_F06_S_FermatTest,F15_FindMax/A10_F15_S_BitwiseCompare,0
F09_NewtonRoot/A01_F09_S_StandardNewton,F09_NewtonRoot/A06_F09_S_BitshiftNewton,1
F07_Power/A03_F07_S_BinaryExp,F07_Power/A21_F07_O_A03_StructState,1
F09_NewtonRoot/A03_F09_O_A01_Goto,F09_NewtonRoot/A10_F09_S_FloatNewton,1
F35_VowelCount/A11_F35_S_Pointer_Arithmetic,F07_Power/A13_F07_O_A08_Opaque,0
F35_VowelCount/A20_F35_O_A19_Flattening,F15_FindMax/A21_F15_O_A01_Unrolled,0
F07_Power/A03_F07_S_BinaryExp,F07_Power/A18_F07_O_A02_NestedSwitch,1
F07_Power/A05_F07_S_Recursive,F07_Power/A13_F07_O_A08_Opaque,1
F09_NewtonRoot/A16_F09_S_LibraryWrapper,F09_NewtonRoot/A19_F09_O_A04_JumpTable,1
F07_Power/A13_F07_O_A08_Opaque,F07_Power/A15_F07_O_A01_LongLong,1
F07_Power/A13_F07_O_A08_Opaque,F15_FindMax/A16_F15_S_BackwardsScan,0
F07_Power/A04_F07_O_A03_Bitwise,F09_NewtonRoot/A11_F09_O_A10_Indirect,0
F06_IsPrime/A01_F06_S_TrialDivision,F15_FindMax/A21_F15_O_A01_Unrolled,0
F06_IsPrime/A16_F06_S_BitSet,F15_FindMax/A09_F15_O_A08_Bubble,0
F15_FindMax/A09_F15_O_A08_Bubble,F15_FindMax/A13_F15_O_A12_Switch,1
F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,F09_NewtonRoot/A20_F09_O_A08_SwitchLoop,1
F06_IsPrime/A10_F06_S_6kMethod,F06_IsPrime/A12_F06_S_SieveWrapper,1
F09_NewtonRoot/A08_F09_S_InitialGuessOpt,F09_NewtonRoot/A14_F09_S_FixedPointNewton,1
F06_IsPrime/A11_F06_O_A10_Unroll,F09_NewtonRoot/A06_F09_S_BitshiftNewton,0
F35_VowelCount/A06_F35_O_A01_Goto,F35_VowelCount/A08_F35_O_A03_Opaque,1
F06_IsPrime/A09_F06_O_A08_Ternary,F07_Power/A19_F07_O_A01_Pointer,0
F07_Power/A03_F07_S_BinaryExp,F07_Power/A13_F07_O_A08_Opaque,1
F09_NewtonRoot/A01_F09_S_StandardNewton,F09_NewtonRoot/A19_F09_O_A04_JumpTable,1
F06_IsPrime/A02_F06_O_A01_Flat,F06_IsPrime/A14_F06_S_MillerRabin,1
F06_IsPrime/A10_F06_S_6kMethod,F06_IsPrime/A19_F06_O_A01_SwitchLoop,1
F06_IsPrime/A09_F06_O_A08_Ternary,F35_VowelCount/A17_F35_S_ASCII_Math,0
F15_FindMax/A02_F15_O_A01_Flat,F15_FindMax/A13_F15_O_A12_Switch,1
F35_VowelCount/A15_F35_S_Bitset_Optimized,F09_NewtonRoot/A20_F09_O_A08_SwitchLoop,0
F06_IsPrime/A16_F06_S_BitSet,F07_Power/A17_F07_O_A03_Xor,0
F06_IsPrime/A02_F06_O_A01_Flat,F06_IsPrime/A03_F06_O_A01_Goto,1
F06_IsPrime/A05_F06_O_A04_Opaque,F07_Power/A16_F07_O_A07_Inline,0
F07_Power/A02_F07_O_A01_Flattening,F07_Power/A14_F07_O_A03_JunkCode,1
F07_Power/A18_F07_O_A02_NestedSwitch,F15_FindMax/A02_F15_O_A01_Flat,0
F15_FindMax/A15_F15_O_A14_IterativeHeap,F15_FindMax/A17_F15_O_A16_BitAdd,1
F07_Power/A13_F07_O_A08_Opaque,F07_Power/A19_F07_O_A01_Pointer,1
F06_IsPrime/A19_F06_O_A01_SwitchLoop,F35_VowelCount/A03_F35_S_LookupTable,0
F07_Power/A12_F07_O_A01_VariableSplit,F07_Power/A18_F07_O_A02_NestedSwitch,1
F35_VowelCount/A20_F35_O_A19_Flattening,F09_NewtonRoot/A04_F09_S_RecursiveNewton,0
F35_VowelCount/A10_F35_O_A01_VarSplit,F07_Power/A11_F07_O_A05_Goto,0
F07_Power/A02_F07_O_A01_Flattening,F07_Power/A17_F07_O_A03_Xor,1
F35_VowelCount/A06_F35_O_A01_Goto,F15_FindMax/A07_F15_O_A06_Opaque,0
F07_Power/A18_F07_O_A02_NestedSwitch,F09_NewtonRoot/A03_F09_O_A01_Goto,0
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A03_F35_S_LookupTable,1
F06_IsPrime/A08_F06_S_RecursiveTrial,F09_NewtonRoot/A18_F09_O_A01_DoubleVar,0
F35_VowelCount/A21_F35_S_Sorted_Check,F09_NewtonRoot/A07_F09_O_A06_BitAdder,0
F07_Power/A01_F07_S_Iterative,F07_Power/A15_F07_O_A01_LongLong,1
F07_Power/A11_F07_O_A05_Goto,F07_Power/A14_F07_O_A03_JunkCode,1
F35_VowelCount/A07_F35_S_Bitmask_Check,F35_VowelCount/A13_F35_S_Vector_Like_Check,1
F07_Power/A07_F07_S_TailRecursive,F07_Power/A11_F07_O_A05_Goto,1
F06_IsPrime/A02_F06_O_A01_Flat,F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,0
F35_VowelCount/A14_F35_O_A09_Flattening,F15_FindMax/A10_F15_S_BitwiseCompare,0
F06_IsPrime/A06_F06_S_WilsonTheorem,F06_IsPrime/A12_F06_S_SieveWrapper,1
F09_NewtonRoot/A07_F09_O_A06_BitAdder,F09_NewtonRoot/A18_F09_O_A01_DoubleVar,1
F35_VowelCount/A15_F35_S_Bitset_Optimized,F35_VowelCount/A21_F35_S_Sorted_Check,1
F07_Power/A02_F07_O_A01_Flattening,F07_Power/A08_F07_S_DivideConquer,1
F07_Power/A02_F07_O_A01_Flattening,F15_FindMax/A10_F15_S_BitwiseCompare,0
F15_FindMax/A09_F15_O_A08_Bubble,F15_FindMax/A21_F15_O_A01_Unrolled,1
F06_IsPrime/A01_F06_S_TrialDivision,F06_IsPrime/A11_F06_O_A10_Unroll,1
F06_IsPrime/A10_F06_S_6kMethod,F06_IsPrime/A15_F06_O_A14_Indirect,1
F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,F09_NewtonRoot/A13_F09_O_A12_PointerCast,1
F35_VowelCount/A05_F35_S_Recursive,F35_VowelCount/A19_F35_S_Ternary_Chain,1
F07_Power/A15_F07_O_A01_LongLong,F07_Power/A17_F07_O_A03_Xor,1
F09_NewtonRoot/A17_F09_O_A16_ExpLog,F09_NewtonRoot/A20_F09_O_A08_SwitchLoop,1
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A09_F35_S_SwitchCase,1
F06_IsPrime/A07_F06_O_A06_Bitwise,F06_IsPrime/A15_F06_O_A14_Indirect,1
F09_NewtonRoot/A02_F09_O_A01_Flat,F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,1
F35_VowelCount/A02_F35_S_Strchr_Library,F15_FindMax/A21_F15_O_A01_Unrolled,0
F35_VowelCount/A05_F35_S_Recursive,F35_VowelCount/A12_F35_O_A05_JunkCode,1
F07_Power/A17_F07_O_A03_Xor,F15_FindMax/A06_F15_S_PointerArithmetic,0
F09_NewtonRoot/A21_F09_O_A12_Struct,F15_FindMax/A05_F15_O_A04_Ternary,0
F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,F15_FindMax/A06_F15_S_PointerArithmetic,0
F07_Power/A05_F07_S_Recursive,F07_Power/A15_F07_O_A01_LongLong,1
F35_VowelCount/A09_F35_S_SwitchCase,F09_NewtonRoot/A19_F09_O_A04_JumpTable,0
F35_VowelCount/A19_F35_S_Ternary_Chain,F15_FindMax/A13_F15_O_A12_Switch,0
F35_VowelCount/A21_F35_S_Sorted_Check,F07_Power/A20_F07_O_A09_StepChange,0
F15_FindMax/A03_F15_O_A01_Goto,F15_FindMax/A19_F15_O_A04_TailRec,1
F06_IsPrime/A09_F06_O_A08_Ternary,F06_IsPrime/A13_F06_O_A12_Pointer,1
F35_VowelCount/A09_F35_S_SwitchCase,F07_Power/A11_F07_O_A05_Goto,0
F35_VowelCount/A14_F35_O_A09_Flattening,F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,0
F07_Power/A05_F07_S_Recursive,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,0
F15_FindMax/A04_F15_S_RecursiveDivide,F15_FindMax/A14_F15_S_HeapSim,1
F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,F09_NewtonRoot/A14_F09_S_FixedPointNewton,1
F06_IsPrime/A03_F06_O_A01_Goto,F06_IsPrime/A05_F06_O_A04_Opaque,1
F15_FindMax/A08_F15_S_SortedExtract,F15_FindMax/A16_F15_S_BackwardsScan,1
F35_VowelCount/A08_F35_O_A03_Opaque,F15_FindMax/A17_F15_O_A16_BitAdd,0
F09_NewtonRoot/A14_F09_S_FixedPointNewton,F09_NewtonRoot/A18_F09_O_A01_DoubleVar,1
F06_IsPrime/A11_F06_O_A10_Unroll,F35_VowelCount/A21_F35_S_Sorted_Check,0
F15_FindMax/A06_F15_S_PointerArithmetic,F15_FindMax/A10_F15_S_BitwiseCompare,1
F09_NewtonRoot/A06_F09_S_BitshiftNewton,F09_NewtonRoot/A08_F09_S_InitialGuessOpt,1
F07_Power/A07_F07_S_TailRecursive,F09_NewtonRoot/A07_F09_O_A06_BitAdder,0
F09_NewtonRoot/A10_F09_S_FloatNewton,F09_NewtonRoot/A20_F09_O_A08_SwitchLoop,1
F09_NewtonRoot/A03_F09_O_A01_Goto,F15_FindMax/A07_F15_O_A06_Opaque,0
F07_Power/A18_F07_O_A02_NestedSwitch,F15_FindMax/A08_F15_S_SortedExtract,0
F09_NewtonRoot/A11_F09_O_A10_Indirect,F09_NewtonRoot/A14_F09_S_FixedPointNewton,1
F06_IsPrime/A05_F06_O_A04_Opaque,F06_IsPrime/A09_F06_O_A08_Ternary,1
F35_VowelCount/A13_F35_S_Vector_Like_Check,F07_Power/A08_F07_S_DivideConquer,0
F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,F09_NewtonRoot/A18_F09_O_A01_DoubleVar,1
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A21_F35_S_Sorted_Check,1
F35_VowelCount/A08_F35_O_A03_Opaque,F35_VowelCount/A12_F35_O_A05_JunkCode,1
F06_IsPrime/A13_F06_O_A12_Pointer,F07_Power/A12_F07_O_A01_VariableSplit,0
F09_NewtonRoot/A13_F09_O_A12_PointerCast,F09_NewtonRoot/A19_F09_O_A04_JumpTable,1
F07_Power/A01_F07_S_Iterative,F07_Power/A18_F07_O_A02_NestedSwitch,1
F35_VowelCount/A04_F35_O_A01_Flattening,F35_VowelCount/A14_F35_O_A09_Flattening,1
F35_VowelCount/A14_F35_O_A09_Flattening,F35_VowelCount/A20_F35_O_A19_Flattening,1
F06_IsPrime/A05_F06_O_A04_Opaque,F07_Power/A19_F07_O_A01_Pointer,0
F06_IsPrime/A16_F06_S_BitSet,F35_VowelCount/A02_F35_S_Strchr_Library,0
F07_Power/A07_F07_S_TailRecursive,F07_Power/A09_F07_S_NestedLoops,1
F06_IsPrime/A12_F06_S_SieveWrapper,F15_FindMax/A16_F15_S_BackwardsScan,0
F35_VowelCount/A09_F35_S_SwitchCase,F35_VowelCount/A15_F35_S_Bitset_Optimized,1
F09_NewtonRoot/A17_F09_O_A16_ExpLog,F15_FindMax/A03_F15_O_A01_Goto,0
F06_IsPrime/A08_F06_S_RecursiveTrial,F09_NewtonRoot/A11_F09_O_A10_Indirect,0
F06_IsPrime/A05_F06_O_A04_Opaque,F35_VowelCount/A19_F35_S_Ternary_Chain,0
F15_FindMax/A07_F15_O_A06_Opaque,F15_FindMax/A16_F15_S_BackwardsScan,1
F09_NewtonRoot/A06_F09_S_BitshiftNewton,F09_NewtonRoot/A07_F09_O_A06_BitAdder,1
F09_NewtonRoot/A08_F09_S_InitialGuessOpt,F09_NewtonRoot/A10_F09_S_FloatNewton,1
F06_IsPrime/A18_F06_O_A01_DoubleLoop,F35_VowelCount/A01_F35_S_Naive_Iteration,0
F07_Power/A16_F07_O_A07_Inline,F15_FindMax/A21_F15_O_A01_Unrolled,0
F35_VowelCount/A14_F35_O_A09_Flattening,F15_FindMax/A01_F15_S_LinearScan,0
F06_IsPrime/A12_F06_S_SieveWrapper,F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,0
F07_Power/A08_F07_S_DivideConquer,F09_NewtonRoot/A10_F09_S_FloatNewton,0
F06_IsPrime/A04_F06_S_FermatTest,F15_FindMax/A15_F15_O_A14_IterativeHeap,0
F35_VowelCount/A17_F35_S_ASCII_Math,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,0
F07_Power/A07_F07_S_TailRecursive,F09_NewtonRoot/A06_F09_S_BitshiftNewton,0
F06_IsPrime/A05_F06_O_A04_Opaque,F35_VowelCount/A17_F35_S_ASCII_Math,0
F35_VowelCount/A01_F35_S_Naive_Iteration,F35_VowelCount/A09_F35_S_SwitchCase,1
F35_VowelCount/A02_F35_S_Strchr_Library,F15_FindMax/A04_F15_S_RecursiveDivide,0
F35_VowelCount/A16_F35_O_A06_DummyJumps,F09_NewtonRoot/A16_F09_S_LibraryWrapper,0
F15_FindMax/A05_F15_O_A04_Ternary,F15_FindMax/A08_F15_S_SortedExtract,1
F06_IsPrime/A05_F06_O_A04_Opaque,F06_IsPrime/A14_F06_S_MillerRabin,1
F09_NewtonRoot/A14_F09_S_FixedPointNewton,F15_FindMax/A05_F15_O_A04_Ternary,0
F09_NewtonRoot/A04_F09_S_RecursiveNewton,F09_NewtonRoot/A11_F09_O_A10_Indirect,1
F15_FindMax/A10_F15_S_BitwiseCompare,F15_FindMax/A20_F15_O_A10_Struct,1
F35_VowelCount/A16_F35_O_A06_DummyJumps,F35_VowelCount/A17_F35_S_ASCII_Math,1
F06_IsPrime/A01_F06_S_TrialDivision,F35_VowelCount/A18_F35_O_A02_VarSplit,0
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A20_F35_O_A19_Flattening,1
F15_FindMax/A11_F15_O_A10_Indirect,F15_FindMax/A21_F15_O_A01_Unrolled,1
F15_FindMax/A10_F15_S_BitwiseCompare,F15_FindMax/A12_F15_S_JumpTable,1
F07_Power/A06_F07_S_Logarithmic,F07_Power/A11_F07_O_A05_Goto,1
F09_NewtonRoot/A11_F09_O_A10_Indirect,F09_NewtonRoot/A13_F09_O_A12_PointerCast,1
F06_IsPrime/A20_F06_O_A14_JumpTable,F07_Power/A16_F07_O_A07_Inline,0
F06_IsPrime/A17_F06_O_A16_Struct,F09_NewtonRoot/A17_F09_O_A16_ExpLog,0
F35_VowelCount/A17_F35_S_ASCII_Math,F07_Power/A05_F07_S_Recursive,0
F06_IsPrime/A01_F06_S_TrialDivision,F15_FindMax/A09_F15_O_A08_Bubble,0
F06_IsPrime/A17_F06_O_A16_Struct,F35_VowelCount/A16_F35_O_A06_DummyJumps,0
F35_VowelCount/A18_F35_O_A02_VarSplit,F35_VowelCount/A20_F35_O_A19_Flattening,1
F35_VowelCount/A03_F35_S_LookupTable,F35_VowelCount/A20_F35_O_A19_Flattening,1
F35_VowelCount/A07_F35_S_Bitmask_Check,F35_VowelCount/A09_F35_S_SwitchCase,1
F15_FindMax/A08_F15_S_SortedExtract,F15_FindMax/A12_F15_S_JumpTable,1
F07_Power/A11_F07_O_A05_Goto,F15_FindMax/A17_F15_O_A16_BitAdd,0
F35_VowelCount/A01_F35_S_Naive_Iteration,F35_VowelCount/A19_F35_S_Ternary_Chain,1
F15_FindMax/A19_F15_O_A04_TailRec,F15_FindMax/A21_F15_O_A01_Unrolled,1
F35_VowelCount/A08_F35_O_A03_Opaque,F09_NewtonRoot/A03_F09_O_A01_Goto,0
F06_IsPrime/A18_F06_O_A01_DoubleLoop,F15_FindMax/A15_F15_O_A14_IterativeHeap,0
F06_IsPrime/A03_F06_O_A01_Goto,F06_IsPrime/A21_F06_S_LibraryWrapper,1
F07_Power/A21_F07_O_A03_StructState,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,0
F35_VowelCount/A01_F35_S_Naive_Iteration,F35_VowelCount/A08_F35_O_A03_Opaque,1
F15_FindMax/A01_F15_S_LinearScan,F15_FindMax/A12_F15_S_JumpTable,1
F35_VowelCount/A01_F35_S_Naive_Iteration,F35_VowelCount/A21_F35_S_Sorted_Check,1
F07_Power/A05_F07_S_Recursive,F15_FindMax/A02_F15_O_A01_Flat,0
F07_Power/A03_F07_S_BinaryExp,F07_Power/A09_F07_S_NestedLoops,1
F07_Power/A19_F07_O_A01_Pointer,F09_NewtonRoot/A19_F09_O_A04_JumpTable,0
F06_IsPrime/A07_F06_O_A06_Bitwise,F06_IsPrime/A18_F06_O_A01_DoubleLoop,1
F35_VowelCount/A18_F35_O_A02_VarSplit,F07_Power/A10_F07_S_RussianPeasant,0
F06_IsPrime/A04_F06_S_FermatTest,F35_VowelCount/A11_F35_S_Pointer_Arithmetic,0
F15_FindMax/A07_F15_O_A06_Opaque,F15_FindMax/A21_F15_O_A01_Unrolled,1
F07_Power/A13_F07_O_A08_Opaque,F15_FindMax/A11_F15_O_A10_Indirect,0
F35_VowelCount/A04_F35_O_A01_Flattening,F35_VowelCount/A19_F35_S_Ternary_Chain,1
F15_FindMax/A08_F15_S_SortedExtract,F15_FindMax/A15_F15_O_A14_IterativeHeap,1
F35_VowelCount/A20_F35_O_A19_Flattening,F07_Power/A09_F07_S_NestedLoops,0
F35_VowelCount/A15_F35_S_Bitset_Optimized,F09_NewtonRoot/A06_F09_S_BitshiftNewton,0
F35_VowelCount/A01_F35_S_Naive_Iteration,F07_Power/A14_F07_O_A03_JunkCode,0
F15_FindMax/A04_F15_S_RecursiveDivide,F15_FindMax/A16_F15_S_BackwardsScan,1
F06_IsPrime/A08_F06_S_RecursiveTrial,F15_FindMax/A12_F15_S_JumpTable,0
F09_NewtonRoot/A17_F09_O_A16_ExpLog,F15_FindMax/A11_F15_O_A10_Indirect,0
F35_VowelCount/A05_F35_S_Recursive,F15_FindMax/A17_F15_O_A16_BitAdd,0
F35_VowelCount/A08_F35_O_A03_Opaque,F35_VowelCount/A20_F35_O_A19_Flattening,1
F15_FindMax/A08_F15_S_SortedExtract,F15_FindMax/A17_F15_O_A16_BitAdd,1
F06_IsPrime/A03_F06_O_A01_Goto,F06_IsPrime/A11_F06_O_A10_Unroll,1
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A17_F35_S_ASCII_Math,1
F35_VowelCount/A17_F35_S_ASCII_Math,F09_NewtonRoot/A21_F09_O_A12_Struct,0
F35_VowelCount/A08_F35_O_A03_Opaque,F35_VowelCount/A19_F35_S_Ternary_Chain,1
F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,F15_FindMax/A09_F15_O_A08_Bubble,0
F09_NewtonRoot/A04_F09_S_RecursiveNewton,F09_NewtonRoot/A09_F09_O_A08_BitwiseCheck,1
F07_Power/A02_F07_O_A01_Flattening,F07_Power/A20_F07_O_A09_StepChange,1
F09_NewtonRoot/A04_F09_S_RecursiveNewton,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,1
F15_FindMax/A03_F15_O_A01_Goto,F15_FindMax/A21_F15_O_A01_Unrolled,1
F07_Power/A01_F07_S_Iterative,F07_Power/A03_F07_S_BinaryExp,1
F06_IsPrime/A11_F06_O_A10_Unroll,F06_IsPrime/A14_F06_S_MillerRabin,1
F35_VowelCount/A02_F35_S_Strchr_Library,F35_VowelCount/A19_F35_S_Ternary_Chain,1
F07_Power/A10_F07_S_RussianPeasant,F09_NewtonRoot/A03_F09_O_A01_Goto,0
F06_IsPrime/A01_F06_S_TrialDivision,F06_IsPrime/A21_F06_S_LibraryWrapper,1
F09_NewtonRoot/A07_F09_O_A06_BitAdder,F09_NewtonRoot/A19_F09_O_A04_JumpTable,1
F09_NewtonRoot/A03_F09_O_A01_Goto,F09_NewtonRoot/A08_F09_S_InitialGuessOpt,1
F35_VowelCount/A05_F35_S_Recursive,F09_NewtonRoot/A17_F09_O_A16_ExpLog,0
F07_Power/A02_F07_O_A01_Flattening,F09_NewtonRoot/A04_F09_S_RecursiveNewton,0
F35_VowelCount/A03_F35_S_LookupTable,F15_FindMax/A15_F15_O_A14_IterativeHeap,0
F07_Power/A11_F07_O_A05_Goto,F07_Power/A20_F07_O_A09_StepChange,1
F06_IsPrime/A07_F06_O_A06_Bitwise,F35_VowelCount/A16_F35_O_A06_DummyJumps,0
F06_IsPrime/A04_F06_S_FermatTest,F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,0
F07_Power/A16_F07_O_A07_Inline,F15_FindMax/A20_F15_O_A10_Struct,0
F06_IsPrime/A06_F06_S_WilsonTheorem,F07_Power/A15_F07_O_A01_LongLong,0
F15_FindMax/A16_F15_S_BackwardsScan,F15_FindMax/A21_F15_O_A01_Unrolled,1
F07_Power/A12_F07_O_A01_VariableSplit,F15_FindMax/A20_F15_O_A10_Struct,0
F07_Power/A21_F07_O_A03_StructState,F09_NewtonRoot/A18_F09_O_A01_DoubleVar,0
F06_IsPrime/A10_F06_S_6kMethod,F35_VowelCount/A16_F35_O_A06_DummyJumps,0
F06_IsPrime/A18_F06_O_A01_DoubleLoop,F15_FindMax/A10_F15_S_BitwiseCompare,0
F07_Power/A08_F07_S_DivideConquer,F09_NewtonRoot/A21_F09_O_A12_Struct,0
F35_VowelCount/A02_F35_S_Strchr_Library,F15_FindMax/A01_F15_S_LinearScan,0
F09_NewtonRoot/A06_F09_S_BitshiftNewton,F09_NewtonRoot/A13_F09_O_A12_PointerCast,1
F06_IsPrime/A21_F06_S_LibraryWrapper,F35_VowelCount/A12_F35_O_A05_JunkCode,0
F35_VowelCount/A07_F35_S_Bitmask_Check,F35_VowelCount/A11_F35_S_Pointer_Arithmetic,1
F09_NewtonRoot/A11_F09_O_A10_Indirect,F09_NewtonRoot/A21_F09_O_A12_Struct,1
F06_IsPrime/A19_F06_O_A01_SwitchLoop,F15_FindMax/A19_F15_O_A04_TailRec,0
F06_IsPrime/A08_F06_S_RecursiveTrial,F35_VowelCount/A02_F35_S_Strchr_Library,0
F35_VowelCount/A01_F35_S_Naive_Iteration,F35_VowelCount/A06_F35_O_A01_Goto,1
F35_VowelCount/A15_F35_S_Bitset_Optimized,F09_NewtonRoot/A04_F09_S_RecursiveNewton,0
F06_IsPrime/A12_F06_S_SieveWrapper,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,0
F06_IsPrime/A06_F06_S_WilsonTheorem,F06_IsPrime/A10_F06_S_6kMethod,1
F15_FindMax/A01_F15_S_LinearScan,F15_FindMax/A11_F15_O_A10_Indirect,1
F07_Power/A21_F07_O_A03_StructState,F15_FindMax/A15_F15_O_A14_IterativeHeap,0
F35_VowelCount/A10_F35_O_A01_VarSplit,F09_NewtonRoot/A17_F09_O_A16_ExpLog,0
F06_IsPrime/A19_F06_O_A01_SwitchLoop,F35_VowelCount/A18_F35_O_A02_VarSplit,0
F15_FindMax/A07_F15_O_A06_Opaque,F15_FindMax/A18_F15_O_A01_DoubleVar,1
F35_VowelCount/A18_F35_O_A02_VarSplit,F15_FindMax/A17_F15_O_A16_BitAdd,0
F06_IsPrime/A17_F06_O_A16_Struct,F06_IsPrime/A20_F06_O_A14_JumpTable,1
F07_Power/A21_F07_O_A03_StructState,F15_FindMax/A06_F15_S_PointerArithmetic,0
F15_FindMax/A13_F15_O_A12_Switch,F15_FindMax/A16_F15_S_BackwardsScan,1
F06_IsPrime/A12_F06_S_SieveWrapper,F09_NewtonRoot/A11_F09_O_A10_Indirect,0
F06_IsPrime/A09_F06_O_A08_Ternary,F35_VowelCount/A21_F35_S_Sorted_Check,0
F06_IsPrime/A11_F06_O_A10_Unroll,F15_FindMax/A20_F15_O_A10_Struct,0
F07_Power/A04_F07_O_A03_Bitwise,F07_Power/A20_F07_O_A09_StepChange,1
F07_Power/A12_F07_O_A01_VariableSplit,F15_FindMax/A08_F15_S_SortedExtract,0
F15_FindMax/A09_F15_O_A08_Bubble,F15_FindMax/A10_F15_S_BitwiseCompare,1
F07_Power/A15_F07_O_A01_LongLong,F07_Power/A16_F07_O_A07_Inline,1
F35_VowelCount/A08_F35_O_A03_Opaque,F07_Power/A07_F07_S_TailRecursive,0
F06_IsPrime/A02_F06_O_A01_Flat,F06_IsPrime/A10_F06_S_6kMethod,1
F06_IsPrime/A04_F06_S_FermatTest,F06_IsPrime/A14_F06_S_MillerRabin,1
F07_Power/A14_F07_O_A03_JunkCode,F15_FindMax/A14_F15_S_HeapSim,0
F06_IsPrime/A06_F06_S_WilsonTheorem,F09_NewtonRoot/A12_F09_S_FastInvSqrtStyle,0
F06_IsPrime/A07_F06_O_A06_Bitwise,F35_VowelCount/A14_F35_O_A09_Flattening,0
F07_Power/A18_F07_O_A02_NestedSwitch,F09_NewtonRoot/A15_F09_O_A14_ShiftLoops,0
F06_IsPrime/A06_F06_S_WilsonTheorem,F06_IsPrime/A18_F06_O_A01_DoubleLoop,1
F35_VowelCount/A14_F35_O_A09_Flattening,F09_NewtonRoot/A17_F09_O_A16_ExpLog,0
F06_IsPrime/A03_F06_O_A01_Goto,F15_FindMax/A01_F15_S_LinearScan,0
